flight_id,airline,source,destination,route,departure_time,arrival_time,dep_date,dep_hour,overnight,duration_min,anomaly
AI225,Air India,BOM,BLR,BOM-BLR,2026-04-19 15:05:41,2026-04-19 16:01:41,2026-04-19,15,False,56.0,False
SJ028,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 15:04:41,2026-04-19 19:32:41,2026-04-19,15,False,268.0,False
SJ012,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 15:01:41,2026-04-19 16:12:41,2026-04-19,15,False,71.0,False
SJ131,SpiceJet,MAA,HYD,MAA-HYD,2026-04-19 15:00:41,2026-04-19 16:07:41,2026-04-19,15,False,67.0,False
AI010,Air India,BOM,HYD,BOM-HYD,2026-04-19 15:00:41,2026-04-19 19:48:41,2026-04-19,15,False,288.0,False
6F020,IndiGo,BOM,HYD,BOM-HYD,2026-04-19 14:58:41,2026-04-19 16:43:41,2026-04-19,14,False,105.0,False
SJ038,SpiceJet,BLR,DEL,BLR-DEL,2026-04-19 14:57:41,2026-04-19 17:46:41,2026-04-19,14,False,169.0,False
UK204,Vistara,BLR,DEL,BLR-DEL,2026-04-19 14:46:41,2026-04-19 16:24:41,2026-04-19,14,False,98.0,False
AI036,Air India,BOM,CCU,BOM-CCU,2026-04-19 14:45:41,2026-04-19 16:16:41,2026-04-19,14,False,91.0,False
AI100,Air India,CCU,BOM,CCU-BOM,2026-04-19 14:42:41,2026-04-19 18:22:41,2026-04-19,14,False,220.0,False
SJ215,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 14:37:41,2026-04-19 16:12:41,2026-04-19,14,False,95.0,False
UK155,Vistara,MAA,HYD,MAA-HYD,2026-04-19 14:34:41,2026-04-19 18:37:41,2026-04-19,14,False,243.0,False
SJ173,SpiceJet,CCU,HYD,CCU-HYD,2026-04-19 14:27:41,2026-04-19 16:09:41,2026-04-19,14,False,102.0,False
UK179,Vistara,DEL,HYD,DEL-HYD,2026-04-19 14:25:41,2026-04-19 19:15:41,2026-04-19,14,False,290.0,False
UK221,Vistara,CCU,DEL,CCU-DEL,2026-04-19 14:18:41,2026-04-19 18:44:41,2026-04-19,14,False,266.0,False
UK023,Vistara,DEL,MAA,DEL-MAA,2026-04-19 14:15:41,2026-04-19 19:03:41,2026-04-19,14,False,288.0,False
SJ107,SpiceJet,BOM,MAA,BOM-MAA,2026-04-19 14:10:41,2026-04-19 18:38:41,2026-04-19,14,False,268.0,False
AI073,Air India,BOM,BLR,BOM-BLR,2026-04-19 14:08:41,2026-04-19 16:10:41,2026-04-19,14,False,122.0,False
SJ187,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 14:07:41,2026-04-19 17:30:41,2026-04-19,14,False,203.0,False
UK058,Vistara,MAA,BOM,MAA-BOM,2026-04-19 13:46:41,2026-04-19 17:04:41,2026-04-19,13,False,198.0,False
SJ063,SpiceJet,MAA,BOM,MAA-BOM,2026-04-19 13:38:41,2026-04-19 15:23:41,2026-04-19,13,False,105.0,False
SJ062,SpiceJet,BLR,HYD,BLR-HYD,2026-04-19 13:37:41,2026-04-19 17:06:41,2026-04-19,13,False,209.0,False
UK048,Vistara,MAA,DEL,MAA-DEL,2026-04-19 13:36:41,2026-04-19 18:21:41,2026-04-19,13,False,285.0,False
AI181,Air India,MAA,HYD,MAA-HYD,2026-04-19 13:29:41,2026-04-19 16:55:41,2026-04-19,13,False,206.0,False
AI003,Air India,BLR,HYD,BLR-HYD,2026-04-19 13:27:41,2026-04-19 16:55:41,2026-04-19,13,False,208.0,False
6F041,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 13:19:41,2026-04-19 16:48:41,2026-04-19,13,False,209.0,False
6F175,IndiGo,MAA,CCU,MAA-CCU,2026-04-19 13:18:41,2026-04-19 15:13:41,2026-04-19,13,False,115.0,False
6F013,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 13:15:41,2026-04-19 18:05:41,2026-04-19,13,False,290.0,False
SJ040,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 13:12:41,2026-04-19 16:44:41,2026-04-19,13,False,212.0,False
SJ016,SpiceJet,HYD,CCU,HYD-CCU,2026-04-19 13:01:41,2026-04-19 16:26:41,2026-04-19,13,False,205.0,False
6F135,IndiGo,MAA,HYD,MAA-HYD,2026-04-19 12:59:41,2026-04-19 13:45:41,2026-04-19,12,False,46.0,False
6F150,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 12:55:41,2026-04-19 16:53:41,2026-04-19,12,False,238.0,False
AI083,Air India,DEL,BOM,DEL-BOM,2026-04-19 12:54:41,2026-04-19 13:37:41,2026-04-19,12,False,43.0,False
SJ166,SpiceJet,CCU,HYD,CCU-HYD,2026-04-19 12:51:41,2026-04-19 16:18:41,2026-04-19,12,False,207.0,False
SJ027,SpiceJet,BOM,MAA,BOM-MAA,2026-04-19 12:50:41,2026-04-19 17:13:41,2026-04-19,12,False,263.0,False
6F134,IndiGo,BLR,MAA,BLR-MAA,2026-04-19 12:47:41,2026-04-19 14:06:41,2026-04-19,12,False,79.0,False
UK225,Vistara,MAA,BLR,MAA-BLR,2026-04-19 12:46:41,2026-04-19 15:02:41,2026-04-19,12,False,136.0,False
SJ175,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 12:46:41,2026-04-19 16:50:41,2026-04-19,12,False,244.0,False
AI182,Air India,HYD,DEL,HYD-DEL,2026-04-19 12:41:41,2026-04-19 17:14:41,2026-04-19,12,False,273.0,False
AI190,Air India,BOM,CCU,BOM-CCU,2026-04-19 12:38:41,2026-04-19 15:56:41,2026-04-19,12,False,198.0,False
AI120,Air India,MAA,CCU,MAA-CCU,2026-04-19 12:12:41,2026-04-19 14:18:41,2026-04-19,12,False,126.0,False
6F132,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 12:00:41,2026-04-19 13:00:42,2026-04-19,12,False,60.00496666666666,False
UK102,Vistara,HYD,CCU,HYD-CCU,2026-04-19 11:58:41,2026-04-19 14:01:41,2026-04-19,11,False,123.0,False
AI045,Air India,HYD,MAA,HYD-MAA,2026-04-19 11:58:41,2026-04-19 14:37:41,2026-04-19,11,False,159.0,False
UK136,Vistara,HYD,CCU,HYD-CCU,2026-04-19 11:43:41,2026-04-19 15:26:41,2026-04-19,11,False,223.0,False
SJ238,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 11:41:41,2026-04-19 15:39:41,2026-04-19,11,False,238.0,False
AI193,Air India,MAA,HYD,MAA-HYD,2026-04-19 11:33:41,2026-04-19 16:07:41,2026-04-19,11,False,274.0,False
6F001,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 11:33:41,2026-04-19 13:08:41,2026-04-19,11,False,95.0,False
6F211,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 11:29:41,2026-04-19 16:20:41,2026-04-19,11,False,291.0,False
SJ199,SpiceJet,HYD,BOM,HYD-BOM,2026-04-19 11:29:41,2026-04-19 13:59:41,2026-04-19,11,False,150.0,False
SJ050,SpiceJet,HYD,CCU,HYD-CCU,2026-04-19 11:24:41,2026-04-19 12:03:41,2026-04-19,11,False,39.0,False
UK115,Vistara,BLR,BOM,BLR-BOM,2026-04-19 11:20:41,2026-04-19 13:20:42,2026-04-19,11,False,120.00496666666666,False
AI037,Air India,BOM,BLR,BOM-BLR,2026-04-19 11:14:41,2026-04-19 15:13:41,2026-04-19,11,False,239.0,False
6F235,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 11:06:41,2026-04-19 13:51:41,2026-04-19,11,False,165.0,False
UK111,Vistara,MAA,BLR,MAA-BLR,2026-04-19 11:06:41,2026-04-19 12:20:41,2026-04-19,11,False,74.0,False
6F005,IndiGo,BOM,MAA,BOM-MAA,2026-04-19 11:04:41,2026-04-19 15:27:41,2026-04-19,11,False,263.0,False
AI198,Air India,CCU,MAA,CCU-MAA,2026-04-19 10:56:41,2026-04-19 14:19:41,2026-04-19,10,False,203.0,False
UK184,Vistara,MAA,HYD,MAA-HYD,2026-04-19 10:49:41,2026-04-19 13:00:41,2026-04-19,10,False,131.0,False
6F219,IndiGo,MAA,DEL,MAA-DEL,2026-04-19 10:32:41,2026-04-19 14:37:41,2026-04-19,10,False,245.0,False
UK066,Vistara,BOM,CCU,BOM-CCU,2026-04-19 10:29:41,2026-04-19 12:07:41,2026-04-19,10,False,98.0,False
6F220,IndiGo,HYD,BOM,HYD-BOM,2026-04-19 10:27:41,2026-04-19 11:25:41,2026-04-19,10,False,58.0,False
AI180,Air India,BOM,CCU,BOM-CCU,2026-04-19 10:19:41,2026-04-19 11:00:41,2026-04-19,10,False,41.0,False
6F098,IndiGo,BLR,MAA,BLR-MAA,2026-04-19 10:18:41,2026-04-19 12:49:41,2026-04-19,10,False,151.0,False
AI141,Air India,BLR,DEL,BLR-DEL,2026-04-19 10:16:41,2026-04-19 14:53:41,2026-04-19,10,False,277.0,False
SJ170,SpiceJet,BLR,BOM,BLR-BOM,2026-04-19 10:11:41,2026-04-19 11:56:41,2026-04-19,10,False,105.0,False
SJ178,SpiceJet,BOM,HYD,BOM-HYD,2026-04-19 09:58:41,2026-04-19 12:27:41,2026-04-19,9,False,149.0,False
6F172,IndiGo,BOM,BLR,BOM-BLR,2026-04-19 09:53:41,2026-04-19 14:46:41,2026-04-19,9,False,293.0,False
UK220,Vistara,BLR,BOM,BLR-BOM,2026-04-19 09:51:41,2026-04-19 13:25:41,2026-04-19,9,False,214.0,False
SJ148,SpiceJet,DEL,BLR,DEL-BLR,2026-04-19 09:51:41,2026-04-19 13:41:41,2026-04-19,9,False,230.0,False
UK065,Vistara,BOM,CCU,BOM-CCU,2026-04-19 09:38:41,2026-04-19 13:46:41,2026-04-19,9,False,248.0,False
6F243,IndiGo,BOM,HYD,BOM-HYD,2026-04-19 09:37:41,2026-04-19 10:33:41,2026-04-19,9,False,56.0,False
SJ193,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 09:37:41,2026-04-19 12:16:41,2026-04-19,9,False,159.0,False
UK056,Vistara,HYD,MAA,HYD-MAA,2026-04-19 09:29:41,2026-04-19 10:15:41,2026-04-19,9,False,46.0,False
AI219,Air India,BLR,DEL,BLR-DEL,2026-04-19 09:28:41,2026-04-19 11:27:41,2026-04-19,9,False,119.0,False
SJ073,SpiceJet,CCU,BLR,CCU-BLR,2026-04-19 09:26:41,2026-04-19 11:14:41,2026-04-19,9,False,108.0,False
6F052,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 09:13:41,2026-04-19 12:02:41,2026-04-19,9,False,169.0,False
SJ201,SpiceJet,BLR,DEL,BLR-DEL,2026-04-19 09:10:41,2026-04-19 11:12:41,2026-04-19,9,False,122.0,False
UK028,Vistara,HYD,MAA,HYD-MAA,2026-04-19 09:02:41,2026-04-19 10:37:41,2026-04-19,9,False,95.0,False
SJ119,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 08:53:41,2026-04-19 11:29:41,2026-04-19,8,False,156.0,False
AI165,Air India,DEL,CCU,DEL-CCU,2026-04-19 08:51:41,2026-04-19 10:31:41,2026-04-19,8,False,100.0,False
AI255,Air India,MAA,CCU,MAA-CCU,2026-04-19 08:45:41,2026-04-19 13:12:41,2026-04-19,8,False,267.0,False
AI202,Air India,HYD,BLR,HYD-BLR,2026-04-19 08:44:41,2026-04-19 10:53:41,2026-04-19,8,False,129.0,False
SJ039,SpiceJet,MAA,BOM,MAA-BOM,2026-04-19 08:41:41,2026-04-19 12:08:41,2026-04-19,8,False,207.0,False
SJ051,SpiceJet,BOM,BLR,BOM-BLR,2026-04-19 08:40:41,2026-04-19 12:18:41,2026-04-19,8,False,218.0,False
UK024,Vistara,MAA,BLR,MAA-BLR,2026-04-19 08:29:41,2026-04-19 13:29:41,2026-04-19,8,False,300.0,False
SJ006,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 08:25:41,2026-04-19 08:57:41,2026-04-19,8,False,32.0,False
AI207,Air India,BOM,MAA,BOM-MAA,2026-04-19 08:24:41,2026-04-19 11:23:41,2026-04-19,8,False,179.0,False
SJ168,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 08:17:41,2026-04-19 12:29:41,2026-04-19,8,False,252.0,False
AI028,Air India,HYD,BOM,HYD-BOM,2026-04-19 07:53:41,2026-04-19 08:35:41,2026-04-19,7,False,42.0,False
6F094,IndiGo,BLR,BOM,BLR-BOM,2026-04-19 07:37:41,2026-04-19 09:06:41,2026-04-19,7,False,89.0,False
6F024,IndiGo,BOM,DEL,BOM-DEL,2026-04-19 07:31:41,2026-04-19 11:17:41,2026-04-19,7,False,226.0,False
6F061,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 07:28:41,2026-04-19 08:09:41,2026-04-19,7,False,41.0,False
AI032,Air India,MAA,BLR,MAA-BLR,2026-04-19 07:26:41,2026-04-19 09:26:42,2026-04-19,7,False,120.00498333333333,False
UK163,Vistara,DEL,HYD,DEL-HYD,2026-04-19 07:22:41,2026-04-19 09:04:41,2026-04-19,7,False,102.0,False
SJ067,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 07:17:41,2026-04-19 08:16:41,2026-04-19,7,False,59.0,False
SJ106,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 07:16:41,2026-04-19 09:40:41,2026-04-19,7,False,144.0,False
AI086,Air India,CCU,HYD,CCU-HYD,2026-04-19 07:13:41,2026-04-19 10:09:41,2026-04-19,7,False,176.0,False
6F263,IndiGo,DEL,HYD,DEL-HYD,2026-04-19 07:07:41,2026-04-19 08:30:41,2026-04-19,7,False,83.0,False
6F163,IndiGo,MAA,BOM,MAA-BOM,2026-04-19 06:49:41,2026-04-19 10:46:41,2026-04-19,6,False,237.0,False
SJ064,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 06:29:41,2026-04-19 08:43:41,2026-04-19,6,False,134.0,False
UK118,Vistara,HYD,BLR,HYD-BLR,2026-04-19 06:22:41,2026-04-19 07:22:42,2026-04-19,6,False,60.00496666666666,False
UK022,Vistara,DEL,HYD,DEL-HYD,2026-04-19 06:22:41,2026-04-19 10:59:41,2026-04-19,6,False,277.0,False
UK099,Vistara,BOM,MAA,BOM-MAA,2026-04-19 06:16:41,2026-04-19 10:24:41,2026-04-19,6,False,248.0,False
6F212,IndiGo,BLR,CCU,BLR-CCU,2026-04-19 06:10:41,2026-04-19 10:52:41,2026-04-19,6,False,282.0,False
AI023,Air India,HYD,BLR,HYD-BLR,2026-04-19 06:10:41,2026-04-19 09:35:41,2026-04-19,6,False,205.0,False
SJ245,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 06:07:41,2026-04-19 09:39:41,2026-04-19,6,False,212.0,False
6F066,IndiGo,BLR,HYD,BLR-HYD,2026-04-19 06:07:41,2026-04-19 07:43:41,2026-04-19,6,False,96.0,False
AI138,Air India,DEL,CCU,DEL-CCU,2026-04-19 05:50:41,2026-04-19 06:40:41,2026-04-19,5,False,50.0,False
SJ021,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 05:48:41,2026-04-19 09:46:41,2026-04-19,5,False,238.0,False
SJ136,SpiceJet,HYD,BLR,HYD-BLR,2026-04-19 05:45:41,2026-04-19 08:04:41,2026-04-19,5,False,139.0,False
AI148,Air India,HYD,MAA,HYD-MAA,2026-04-19 05:41:41,2026-04-19 08:32:41,2026-04-19,5,False,171.0,False
SJ014,SpiceJet,BOM,HYD,BOM-HYD,2026-04-19 05:40:41,2026-04-19 06:39:41,2026-04-19,5,False,59.0,False
6F104,IndiGo,CCU,BOM,CCU-BOM,2026-04-19 05:39:41,2026-04-19 06:14:41,2026-04-19,5,False,35.0,False
SJ121,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 05:32:41,2026-04-19 06:47:41,2026-04-19,5,False,75.0,False
UK174,Vistara,CCU,DEL,CCU-DEL,2026-04-19 05:27:41,2026-04-19 07:47:41,2026-04-19,5,False,140.0,False
AI033,Air India,MAA,CCU,MAA-CCU,2026-04-19 05:25:41,2026-04-19 10:21:41,2026-04-19,5,False,296.0,False
SJ122,SpiceJet,CCU,BOM,CCU-BOM,2026-04-19 05:22:41,2026-04-19 10:09:41,2026-04-19,5,False,287.0,False
UK095,Vistara,BOM,MAA,BOM-MAA,2026-04-19 05:22:41,2026-04-19 07:36:41,2026-04-19,5,False,134.0,False
SJ026,SpiceJet,CCU,MAA,CCU-MAA,2026-04-19 05:22:41,2026-04-19 09:40:41,2026-04-19,5,False,258.0,False
6F221,IndiGo,MAA,DEL,MAA-DEL,2026-04-19 05:20:41,2026-04-19 08:52:41,2026-04-19,5,False,212.0,False
SJ103,SpiceJet,MAA,BLR,MAA-BLR,2026-04-19 05:16:41,2026-04-19 08:56:41,2026-04-19,5,False,220.0,False
SJ011,SpiceJet,BOM,MAA,BOM-MAA,2026-04-19 05:14:41,2026-04-19 09:59:41,2026-04-19,5,False,285.0,False
AI002,Air India,HYD,BLR,HYD-BLR,2026-04-19 05:12:41,2026-04-19 07:12:41,2026-04-19,5,False,120.0,False
AI046,Air India,DEL,BOM,DEL-BOM,2026-04-19 05:09:41,2026-04-19 08:00:41,2026-04-19,5,False,171.0,False
SJ053,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 05:00:41,2026-04-19 06:38:41,2026-04-19,5,False,98.0,False
AI236,Air India,DEL,BOM,DEL-BOM,2026-04-19 04:52:41,2026-04-19 09:11:41,2026-04-19,4,False,259.0,False
AI254,Air India,CCU,HYD,CCU-HYD,2026-04-19 04:46:41,2026-04-19 08:06:41,2026-04-19,4,False,200.0,False
6F063,IndiGo,DEL,HYD,DEL-HYD,2026-04-19 04:42:41,2026-04-19 07:31:41,2026-04-19,4,False,169.0,False
6F115,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 04:41:41,2026-04-19 06:23:41,2026-04-19,4,False,102.0,False
UK070,Vistara,BOM,DEL,BOM-DEL,2026-04-19 04:36:41,2026-04-19 06:49:41,2026-04-19,4,False,133.0,False
SJ147,SpiceJet,BLR,CCU,BLR-CCU,2026-04-19 04:30:41,2026-04-19 08:52:41,2026-04-19,4,False,262.0,False
UK201,Vistara,HYD,BOM,HYD-BOM,2026-04-19 04:29:41,2026-04-19 06:42:41,2026-04-19,4,False,133.0,False
SJ234,SpiceJet,BLR,CCU,BLR-CCU,2026-04-19 04:20:41,2026-04-19 06:23:41,2026-04-19,4,False,123.0,False
AI176,Air India,BLR,DEL,BLR-DEL,2026-04-19 04:20:41,2026-04-19 06:25:41,2026-04-19,4,False,125.0,False
SJ045,SpiceJet,DEL,MAA,DEL-MAA,2026-04-19 04:16:41,2026-04-19 09:03:41,2026-04-19,4,False,287.0,False
SJ174,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 04:09:41,2026-04-19 05:04:41,2026-04-19,4,False,55.0,False
AI007,Air India,MAA,DEL,MAA-DEL,2026-04-19 04:01:41,2026-04-19 06:01:42,2026-04-19,4,False,120.00498333333333,False
AI143,Air India,CCU,DEL,CCU-DEL,2026-04-19 03:58:41,2026-04-19 04:36:41,2026-04-19,3,False,38.0,False
SJ241,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 03:57:41,2026-04-19 06:36:41,2026-04-19,3,False,159.0,False
AI020,Air India,BOM,BLR,BOM-BLR,2026-04-19 03:53:41,2026-04-19 06:21:41,2026-04-19,3,False,148.0,False
UK031,Vistara,CCU,DEL,CCU-DEL,2026-04-19 03:45:41,2026-04-19 07:20:41,2026-04-19,3,False,215.0,False
AI013,Air India,HYD,BLR,HYD-BLR,2026-04-19 03:41:41,2026-04-19 04:58:41,2026-04-19,3,False,77.0,False
AI249,Air India,BLR,HYD,BLR-HYD,2026-04-19 03:38:41,2026-04-19 06:27:41,2026-04-19,3,False,169.0,False
UK046,Vistara,CCU,DEL,CCU-DEL,2026-04-19 03:37:41,2026-04-19 06:05:41,2026-04-19,3,False,148.0,False
UK168,Vistara,BLR,CCU,BLR-CCU,2026-04-19 03:20:41,2026-04-19 04:09:41,2026-04-19,3,False,49.0,False
AI022,Air India,BOM,MAA,BOM-MAA,2026-04-19 03:15:41,2026-04-19 05:10:41,2026-04-19,3,False,115.0,False
UK218,Vistara,MAA,BLR,MAA-BLR,2026-04-19 03:12:41,2026-04-19 07:22:41,2026-04-19,3,False,250.0,False
UK142,Vistara,BLR,DEL,BLR-DEL,2026-04-19 03:03:41,2026-04-19 07:13:41,2026-04-19,3,False,250.0,False
6F067,IndiGo,MAA,BLR,MAA-BLR,2026-04-19 02:59:41,2026-04-19 06:02:41,2026-04-19,2,False,183.0,False
SJ217,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 02:57:41,2026-04-19 06:04:41,2026-04-19,2,False,187.0,False
SJ143,SpiceJet,DEL,BOM,DEL-BOM,2026-04-19 02:55:41,2026-04-19 03:52:41,2026-04-19,2,False,57.0,False
AI243,Air India,BLR,BOM,BLR-BOM,2026-04-19 02:50:41,2026-04-19 05:09:41,2026-04-19,2,False,139.0,False
SJ246,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 02:47:41,2026-04-19 03:47:42,2026-04-19,2,False,60.004933333333334,False
6F170,IndiGo,HYD,DEL,HYD-DEL,2026-04-19 02:44:41,2026-04-19 04:14:41,2026-04-19,2,False,90.0,False
UK157,Vistara,CCU,BOM,CCU-BOM,2026-04-19 02:41:41,2026-04-19 03:41:42,2026-04-19,2,False,60.00495,False
UK172,Vistara,DEL,BOM,DEL-BOM,2026-04-19 02:20:41,2026-04-19 05:21:41,2026-04-19,2,False,181.0,False
SJ139,SpiceJet,DEL,BLR,DEL-BLR,2026-04-19 02:20:41,2026-04-19 06:02:41,2026-04-19,2,False,222.0,False
UK085,Vistara,MAA,DEL,MAA-DEL,2026-04-19 02:15:41,2026-04-19 03:17:41,2026-04-19,2,False,62.0,False
6F079,IndiGo,MAA,HYD,MAA-HYD,2026-04-19 02:14:41,2026-04-19 06:18:41,2026-04-19,2,False,244.0,False
SJ032,SpiceJet,MAA,BOM,MAA-BOM,2026-04-19 02:11:41,2026-04-19 04:33:41,2026-04-19,2,False,142.0,False
6F182,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 02:10:41,2026-04-19 04:18:41,2026-04-19,2,False,128.0,False
AI106,Air India,HYD,BLR,HYD-BLR,2026-04-19 02:07:41,2026-04-19 03:20:41,2026-04-19,2,False,73.0,False
AI200,Air India,HYD,MAA,HYD-MAA,2026-04-19 02:05:41,2026-04-19 05:29:41,2026-04-19,2,False,204.0,False
6F142,IndiGo,CCU,MAA,CCU-MAA,2026-04-19 02:05:41,2026-04-19 06:04:41,2026-04-19,2,False,239.0,False
SJ079,SpiceJet,HYD,DEL,HYD-DEL,2026-04-19 01:58:41,2026-04-19 05:02:41,2026-04-19,1,False,184.0,False
SJ082,SpiceJet,BOM,DEL,BOM-DEL,2026-04-19 01:54:41,2026-04-19 02:33:41,2026-04-19,1,False,39.0,False
SJ110,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 01:47:41,2026-04-19 02:20:41,2026-04-19,1,False,33.0,False
6F262,IndiGo,MAA,DEL,MAA-DEL,2026-04-19 01:44:41,2026-04-19 02:47:41,2026-04-19,1,False,63.0,False
UK143,Vistara,BLR,BOM,BLR-BOM,2026-04-19 01:34:41,2026-04-19 02:48:41,2026-04-19,1,False,74.0,False
6F269,IndiGo,HYD,MAA,HYD-MAA,2026-04-19 01:30:41,2026-04-19 02:52:41,2026-04-19,1,False,82.0,False
6F214,IndiGo,BOM,CCU,BOM-CCU,2026-04-19 01:21:41,2026-04-19 05:20:41,2026-04-19,1,False,239.0,False
SJ213,SpiceJet,BOM,CCU,BOM-CCU,2026-04-19 01:19:41,2026-04-19 04:48:41,2026-04-19,1,False,209.0,False
SJ072,SpiceJet,DEL,HYD,DEL-HYD,2026-04-19 01:18:41,2026-04-19 04:08:41,2026-04-19,1,False,170.0,False
6F059,IndiGo,BOM,DEL,BOM-DEL,2026-04-19 01:12:41,2026-04-19 06:02:41,2026-04-19,1,False,290.0,False
UK202,Vistara,DEL,HYD,DEL-HYD,2026-04-19 01:11:41,2026-04-19 05:37:41,2026-04-19,1,False,266.0,False
UK037,Vistara,BLR,BOM,BLR-BOM,2026-04-19 01:10:41,2026-04-19 05:12:41,2026-04-19,1,False,242.0,False
UK069,Vistara,CCU,DEL,CCU-DEL,2026-04-19 01:10:41,2026-04-19 03:23:41,2026-04-19,1,False,133.0,False
SJ118,SpiceJet,DEL,BOM,DEL-BOM,2026-04-19 01:08:41,2026-04-19 02:33:41,2026-04-19,1,False,85.0,False
6F145,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 01:02:41,2026-04-19 02:18:41,2026-04-19,1,False,76.0,False
UK097,Vistara,HYD,BOM,HYD-BOM,2026-04-19 00:49:41,2026-04-19 05:00:41,2026-04-19,0,False,251.0,False
6F117,IndiGo,CCU,DEL,CCU-DEL,2026-04-19 00:46:41,2026-04-19 01:51:41,2026-04-19,0,False,65.0,False
6F226,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 00:38:41,2026-04-19 02:55:41,2026-04-19,0,False,137.0,False
6F050,IndiGo,DEL,BOM,DEL-BOM,2026-04-19 00:35:41,2026-04-19 04:32:41,2026-04-19,0,False,237.0,False
UK196,Vistara,BOM,HYD,BOM-HYD,2026-04-19 00:32:41,2026-04-19 04:49:41,2026-04-19,0,False,257.0,False
SJ086,SpiceJet,CCU,DEL,CCU-DEL,2026-04-19 00:32:41,2026-04-19 04:17:41,2026-04-19,0,False,225.0,False
AI134,Air India,HYD,BOM,HYD-BOM,2026-04-19 00:28:41,2026-04-19 04:23:41,2026-04-19,0,False,235.0,False
AI043,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:28:41,2026-04-19 04:37:41,2026-04-19,0,False,249.0,False
UK119,Vistara,BOM,CCU,BOM-CCU,2026-04-19 00:21:41,2026-04-19 04:38:41,2026-04-19,0,False,257.0,False
SJ181,SpiceJet,BOM,BLR,BOM-BLR,2026-04-19 00:20:41,2026-04-19 01:49:41,2026-04-19,0,False,89.0,False
AI070,Air India,CCU,DEL,CCU-DEL,2026-04-19 00:05:41,2026-04-19 01:44:41,2026-04-19,0,False,99.0,False
6F233,IndiGo,BLR,BOM,BLR-BOM,2026-04-18 23:56:41,2026-04-19 03:53:41,2026-04-18,23,True,237.0,False
UK013,Vistara,BOM,MAA,BOM-MAA,2026-04-18 23:52:41,2026-04-19 02:52:41,2026-04-18,23,True,180.0,False
6F015,IndiGo,BOM,CCU,BOM-CCU,2026-04-18 23:39:41,2026-04-19 02:27:41,2026-04-18,23,True,168.0,False
SJ247,SpiceJet,DEL,BOM,DEL-BOM,2026-04-18 23:38:41,2026-04-19 03:43:41,2026-04-18,23,True,245.0,False
AI067,Air India,HYD,DEL,HYD-DEL,2026-04-18 23:36:41,2026-04-19 03:09:41,2026-04-18,23,True,213.0,False
AI211,Air India,DEL,CCU,DEL-CCU,2026-04-18 23:34:41,2026-04-19 01:21:41,2026-04-18,23,True,107.0,False
UK029,Vistara,DEL,BOM,DEL-BOM,2026-04-18 23:26:41,2026-04-19 02:15:41,2026-04-18,23,True,169.0,False
SJ200,SpiceJet,BOM,DEL,BOM-DEL,2026-04-18 23:24:41,2026-04-19 02:11:41,2026-04-18,23,True,167.0,False
6F087,IndiGo,DEL,HYD,DEL-HYD,2026-04-18 23:24:41,2026-04-19 03:10:41,2026-04-18,23,True,226.0,False
SJ210,SpiceJet,HYD,CCU,HYD-CCU,2026-04-18 23:21:41,2026-04-19 02:54:41,2026-04-18,23,True,213.0,False
AI101,Air India,DEL,BLR,DEL-BLR,2026-04-18 23:20:41,2026-04-19 02:23:41,2026-04-18,23,True,183.0,False
UK075,Vistara,MAA,CCU,MAA-CCU,2026-04-18 23:15:41,2026-04-19 03:54:41,2026-04-18,23,True,279.0,False
